region,age,education_level,gender,marital_status,dependents_count,household_income_sources,employment_type,mpesa_monthly_transactions,utility_payment_timeliness,farm_size_acres,soil_quality_index,farming_years,crop_type_current,past_crop_performance_index,agroclimatic_zone,rainfall_forecast_next_90d,historical_drought_risk,cooperative_member,mobile_advisory_usage,loan_default_past,input_use_history,has_insurance_before,willing_to_subscribe_insurance
Kiambu,61.318335465892496,Secondary,Male,Married,5.433278633558383,"['Small Business', 'Livestock']",Full-time,2105.757698590947,0.3608129085726552,0.5121305061265864,0.2985273379070364,23.652000854813032,Beans,0.5707876981755003,Narok_Z2,190.8559046690009,0.8395721979861653,False,True,False,Irregular,True,False
Kisumu,33.12822667009468,Primary,Female,Widowed,5.983493103182393,"['None', 'Small Business']",Self-employed,11485.882341070925,0.917219909303954,2.3249195161697176,0.441789651740615,16.520901765860046,Beans,0.4605987745073711,Kiambu_Z2,104.43794993464668,0.5834618815467333,False,True,False,Regular,False,False
Kiambu,46.9926584198332,Secondary,Male,Single,2.976597764620158,"['Small Business', 'Livestock']",Casual,3709.3825586512166,0.7849946047823533,3.632133042371328,0.2944569318600987,15.81567371011828,Beans,0.5218545624673457,Kiambu_Z1,370.0631122523718,1.0256360344652544,False,True,True,Regular,True,False
Narok,46.65267012615568,Secondary,Female,Married,4.976996519908126,"['None', 'Small Business']",Full-time,4941.721579920766,0.7975325339201274,4.058713542773674,0.6115077516623649,25.15853880138475,Sorghum,0.3378556031490222,Kisumu_Z1,284.8472560515502,0.2632942724622962,False,False,True,Regular,True,False
Kitale,19.80180414360332,Secondary,Male,Widowed,6.205736925785383,"['Remittance', 'Livestock']",Self-employed,9315.92304146297,0.6537318123548538,2.037177205492452,0.4184450338167433,14.64617950318412,Maize,0.3831457430649638,Kiambu_Z1,128.535130125514,0.4582670024354747,True,False,True,Regular,False,False
Narok,35.63353988599761,Secondary,Male,Single,3.112984552715849,"['Livestock', 'Small Business']",Full-time,9523.87130214186,0.667621621525873,3.651332743608204,0.5919168659881763,19.74009247954777,Kale,1.0108057661697432,Embu_Z1,111.69960999185678,0.1528407451488747,False,True,True,Regular,False,True
Narok,60.42858264964189,Secondary,Female,Married,0.7157074536089716,"['Remittance', 'Small Business']",Self-employed,8969.002547230835,0.7785487891748708,4.117555323347193,0.2676596114119796,20.923519903497024,Tomatoes,1.0244602813597232,Embu_Z3,400.6724023272849,0.3883886794487823,True,False,False,Irregular,True,True
Embu,19.290084246053723,Primary,Female,Single,0.9635800805385264,"['Small Business', 'Livestock']",Full-time,8142.487293511745,1.032241088761602,3.5070175462225093,0.5766025273376953,7.9566749664968,Kale,0.46742716558651,Kisumu_Z2,193.86443659281792,0.8561912122030444,False,True,True,Irregular,False,False
Kiambu,64.19187037462305,Secondary,Female,Married,4.914548694280666,"['None', 'Remittance']",Self-employed,4652.476179043282,0.7424975629558389,2.531084131270694,0.3827577720562499,17.952102126643467,Sorghum,1.002302790126488,Embu_Z2,293.5910037673946,0.952986992342962,False,False,True,Regular,True,False
Kisumu,45.97054273523096,Secondary,Female,Single,0.9806904090836068,"['Livestock', 'Small Business']",Full-time,12166.204528580149,0.7360973023422188,3.291019654150816,0.5514790906484164,25.14076151407253,Kale,0.6683794832056996,Kiambu_Z3,150.9781885714752,0.6347794793930783,True,False,True,Regular,False,False
Embu,46.74688834572351,Secondary,Female,Single,2.801475046031948,"['None', 'Small Business']",Full-time,18819.364851283244,0.7885474608025561,4.224462654907231,0.1200890680029347,15.448552351136764,Beans,0.3389507918564097,Kisumu_Z1,398.6933812934104,1.0819583444915768,False,False,False,Regular,False,False
Narok,20.29417837304804,Secondary,Female,Married,3.048175710616215,"['None', 'Remittance']",Full-time,15746.475728680707,0.6833976228995833,2.7877625742236893,0.473356696772725,18.32433352231581,Maize,1.0191870880142408,Kitale_Z1,151.836081925421,0.7590579032503557,False,True,False,Regular,False,False
Embu,24.677592128730005,Secondary,Male,Single,3.150960271819746,"['Small Business', 'Remittance']",Casual,8813.588667657032,0.624491713650127,2.718977534613064,0.287833297124195,24.32039692913914,Tomatoes,0.8948235207832754,Kiambu_Z3,176.8090273341745,0.8706702968339507,True,True,False,Regular,True,True
Kiambu,18.332056091016184,Secondary,Female,Single,0.4547589141709722,"['Small Business', 'Livestock']",Self-employed,19985.7180119018,0.507745521267657,4.121240711090905,0.5540664158193962,17.223978795508188,Kale,0.771474703191475,Kiambu_Z3,71.33820718313905,0.7849349548795812,True,False,False,Regular,True,False
Embu,22.518840732275027,Secondary,Male,Widowed,0.7965466539098613,"['Livestock', 'Small Business']",Self-employed,1617.9184047413175,0.946371312017978,3.603539369006931,0.3128936776586528,22.49688670659363,Sorghum,0.3469400417939824,Embu_Z2,100.76642056453532,0.9601469747012612,False,True,False,Regular,True,True
Kiambu,21.15157834439535,Secondary,Female,Married,2.907665498445186,"['None', 'Remittance']",Full-time,15344.820317915124,1.0014571677277175,4.903553136523971,0.5788620946091741,3.3354792153206394,Beans,0.6519572454861843,Narok_Z2,68.63099100111198,0.8895190525000043,False,True,False,Regular,True,True
Kiambu,18.062767022623703,Primary,Male,Widowed,5.941817883299169,"['Small Business', 'Livestock']",Self-employed,3189.505896744069,0.6500950828399961,4.429828867084652,0.4819017780162259,24.564125313479167,Kale,0.7392363263858975,Kiambu_Z3,145.72687678506085,0.473509508843471,True,False,True,Regular,False,False
Kiambu,19.577927809112417,Primary,Female,Married,3.0101524618621185,"['Remittance', 'Livestock']",Self-employed,9000.152604647012,1.088921095255872,1.023026859629132,0.740825642040428,4.110856520416761,Beans,0.4613942790554052,Kitale_Z2,364.7458405228363,0.1578743741586779,False,False,True,Regular,True,False
Kiambu,22.732558425296205,Primary,Male,Single,2.849951196110716,"['Livestock', 'Small Business']",Full-time,5458.306432459114,0.7596214064058356,0.4475977828638477,0.839828629677557,20.307344192137,Kale,0.3584513469641914,Narok_Z2,147.69971775100524,0.1726006251512926,False,False,False,Regular,True,False
Kitale,19.01520712922101,Primary,Male,Widowed,2.7547441767282472,"['Livestock', 'None']",Self-employed,9397.520948281172,0.897426121307837,1.0355871799501166,0.4800583181828954,19.407002191490825,Beans,0.9184529251889236,Kiambu_Z2,125.84174807608592,0.6316454384609324,False,False,False,Irregular,True,False
Embu,27.696829554960303,Primary,Male,Widowed,0.8774129035364892,"['Remittance', 'Livestock']",Full-time,11909.16700660994,0.8731007481019425,3.5174740622409617,0.2726745699048017,17.515160425431368,Sorghum,0.3830674571945272,Kiambu_Z2,107.25786247733092,0.9449263885660534,True,True,True,Regular,False,True
Narok,27.02320432848193,Primary,Male,Married,5.21313549690036,"['None', 'Small Business']",Casual,16526.726664872374,0.9617863689985028,3.690008923024367,0.3083835261478774,0.9160916643106792,Kale,0.9846196693022524,Kitale_Z1,73.32299823354865,0.8483394531503909,True,False,True,Regular,False,True
Narok,19.66003979285705,Tertiary,Female,Single,6.077436051919289,"['None', 'Small Business']",Self-employed,19021.89278514228,0.7861692870712668,2.5808552543387604,0.5389647270197747,1.1649269671851623,Beans,0.2708164080454469,Kiambu_Z1,352.7305784512633,1.0686625297516097,False,True,False,Irregular,True,False
Kiambu,57.14400604270432,Secondary,Female,Single,2.9069155029796505,"['Livestock', 'Remittance']",Unemployed,8254.996633458237,0.7159639988395764,4.550839147064752,0.3017654296918544,2.213526769803209,Kale,0.8057937225918347,Kiambu_Z3,70.68088485052921,0.2531838377378744,False,False,True,Regular,True,True
Kiambu,19.049043360460622,Tertiary,Male,Widowed,2.8218436074948308,"['None', 'Livestock']",Self-employed,15848.756428752644,0.7280233625083539,4.297094611641342,0.5035293887356321,2.7352080782236188,Kale,0.8215909416210754,Kitale_Z3,81.94837465353974,0.1376477712148958,True,False,False,Regular,True,False
Kiambu,26.432648002041702,Secondary,Male,Single,1.0758455337008552,"['Small Business', 'Remittance']",Self-employed,9634.52231788933,0.6035826719537138,3.485829676080946,0.3862573804397555,20.14059209050968,Kale,0.4305630331667349,Embu_Z3,175.43018295746762,0.6347745545045264,True,False,True,Regular,True,False
Kiambu,61.58409734404269,Primary,Female,Widowed,2.920041672597912,"['Small Business', 'Remittance']",Full-time,10904.122229157236,0.5207031811744519,3.8269296973231226,0.6184419526567938,17.846980665880125,Kale,0.4179179316371824,Kiambu_Z3,137.00345096560486,0.1264701709671268,False,True,True,Irregular,True,True
Kiambu,35.63503547852487,Secondary,Male,Widowed,3.960302414805477,"['Small Business', 'Livestock']",Full-time,17121.62309835224,0.615093374360145,0.6557498492641988,0.5828291601444098,21.90793328664113,Kale,0.4709840197579956,Kiambu_Z1,165.8039396575573,0.9201887265811118,False,False,False,Regular,True,False
Kiambu,23.084690486555044,Secondary,Male,Widowed,4.963372054078519,"['Small Business', 'Livestock']",Full-time,7444.238832357038,0.7114509730017532,4.506749505327207,0.6760677810641642,3.8444655488210873,Tomatoes,0.3541371542082031,Narok_Z1,182.1789380743636,0.9025390818412498,False,False,False,Irregular,False,True
Kitale,46.94204821902105,Primary,Male,Widowed,-0.0135759633613749,"['Livestock', 'None']",Self-employed,11121.871122819246,0.8197269889393508,4.798228015518385,0.5484916000692158,8.751867076720124,Maize,0.4099324699743825,Kitale_Z2,361.109187062774,1.0111357603419877,False,True,False,Irregular,True,False
Kitale,33.882791016619656,Primary,Male,Widowed,2.774168197245913,"['Remittance', 'Small Business']",Self-employed,1339.743106034624,0.4640683132036746,4.310197021791152,0.2974890107524854,6.606114253801763,Beans,0.8876797680108773,Kitale_Z2,141.54144511994343,0.3302602480401185,False,True,True,Irregular,True,False
Embu,24.90401742621448,Primary,Male,Widowed,5.123305750193039,"['Remittance', 'Small Business']",Unemployed,5610.658966525519,0.5560058976852464,3.7105145102884873,0.3935067029095649,16.823338377488536,Maize,1.0164221376516152,Embu_Z2,196.7071256247656,0.6362057583079578,False,True,True,Regular,False,False
Kiambu,24.922607873364544,Secondary,Female,Single,0.2245368475577463,"['None', 'Small Business']",Self-employed,3870.690125713856,0.3823694070868126,4.438733060489873,0.5393730680936681,19.44993785454504,Kale,0.6798732473536067,Narok_Z1,403.6183490763896,0.7752342437926493,True,True,False,Irregular,True,False
Kisumu,24.680628842056123,Secondary,Female,Widowed,3.075838322175896,"['Small Business', 'Livestock']",Casual,7729.46211762133,1.002492696294157,4.657886953374869,0.7201475933756102,4.118557109265912,Beans,0.4402016488497569,Kitale_Z1,114.78755502152929,0.3099687388299976,False,True,True,Regular,False,False
Kitale,36.77910992104209,Primary,Female,Widowed,4.042209569472532,"['None', 'Livestock']",Unemployed,11075.96474664494,0.7699615306116795,0.3850279732389184,0.3283817280170935,22.118821643968943,Maize,0.3818782179380593,Kiambu_Z3,189.35726518325265,0.4419678199767886,True,True,False,Regular,True,True
Embu,59.84487783732256,Secondary,Male,Married,0.2212659490558149,"['Small Business', 'Livestock']",Full-time,7711.432016806223,0.4569491810978467,4.642031832641088,0.4809925943951653,16.076183627696807,Tomatoes,0.8794556029112749,Kitale_Z2,300.3764145522683,1.072550473767353,True,False,True,Regular,False,True
Embu,60.775916063751446,Primary,Female,Widowed,2.1183520387422603,"['None', 'Remittance']",Self-employed,19156.31414062553,0.8728124767094834,4.377638086179263,0.1902770648246025,3.685683813555186,Beans,0.3548365267878867,Embu_Z1,137.7466146800322,0.220606184171538,True,True,False,Regular,True,False
Kiambu,19.03417901565175,Primary,Male,Married,5.205365590752625,"['Livestock', 'Remittance']",Full-time,13315.919122620597,0.8448701945495911,1.581348061015421,0.5558877671905395,15.93086900002401,Beans,0.3098867735968472,Kiambu_Z3,191.434390984416,0.1364912099282999,False,False,True,Irregular,True,False
Narok,33.74101691971998,Secondary,Female,Married,5.029254952850156,"['Livestock', 'Small Business']",Full-time,6213.278856236154,0.913564602341251,3.7655387111547634,0.4955639438494282,3.23316341175342,Kale,0.2565618527246796,Kiambu_Z3,190.6783120051126,0.4497419393559717,False,False,False,Irregular,True,False
Kiambu,27.34325452440172,Primary,Male,Widowed,3.0580004829906864,"['Livestock', 'Small Business']",Full-time,8065.243280163362,0.8012566552728541,2.0847719747129068,0.4507039649892764,12.567616327236218,Kale,0.9978636927767196,Embu_Z2,363.94136835021726,0.999207418563118,False,True,False,Regular,False,False
Embu,46.61187046378369,Secondary,Male,Married,2.712650426755306,"['Livestock', 'Small Business']",Full-time,1515.4423884524513,0.8753272244153087,4.137848936649544,0.4616094048008635,12.72141220685556,Kale,0.9322868292987844,Kisumu_Z2,278.9560504958622,0.5530903678799197,True,False,True,Regular,True,True
Kiambu,22.448128743504,Secondary,Male,Married,3.112183207427106,"['Small Business', 'Remittance']",Full-time,2421.901001944815,0.8216322359792625,4.788544522228633,0.1791384108497658,17.345964018454435,Maize,0.7987492752308228,Embu_Z2,275.04858697356417,0.6050717806276329,False,False,True,Regular,True,False
Kisumu,62.81073275631015,Tertiary,Female,Widowed,5.123331356620733,"['None', 'Remittance']",Self-employed,7789.066855514664,0.712276211503904,4.57560802511521,0.1973985202533577,3.767445178197757,Sorghum,0.5895381217805524,Kisumu_Z1,194.6237667497984,1.039754123250089,False,True,False,Regular,False,False
Embu,21.735108932944623,Primary,Male,Widowed,5.997284381152155,"['None', 'Small Business']",Self-employed,15781.56100017129,0.9776978606995672,4.576995574497235,0.5994110334245035,1.5301513587481268,Beans,0.4276515829578068,Kitale_Z2,399.1700642843121,0.9144773268079665,False,True,True,Regular,False,False
Kiambu,29.07316238003781,Primary,Female,Married,1.0459728815930558,"['None', 'Livestock']",Casual,19621.515449292507,0.8256003523390025,3.617128575216655,0.3355250237381546,13.081227961904972,Tomatoes,0.3510328696336032,Narok_Z1,197.41550086874048,0.1372589000397462,False,True,True,Regular,True,False
Kitale,19.242587628269632,Secondary,Female,Single,2.293397289739872,"['None', 'Remittance']",Full-time,18849.884908480035,0.6718036059939642,2.46432901681046,0.2745225937183081,7.609760367850717,Maize,0.9639204686875644,Embu_Z3,134.39613384018142,0.1664890570949866,False,True,False,Irregular,False,False
Narok,24.0,Secondary,Female,Widowed,4.0,"['Remittance', 'Livestock']",Full-time,15368.96,0.72,4.0,0.2,20.0,Sorghum,0.64,Narok_Z1,375.2,0.88,False,True,True,Regular,True,True
Embu,46.80450192132632,Primary,Male,Single,3.2680563022084588,"['Remittance', 'Small Business']",Self-employed,11615.728479030931,0.9850779519593208,1.1148449919107604,0.5037382519564684,7.668520885751915,Maize,0.7108639455405903,Kiambu_Z2,281.37108009082715,1.0231760835151449,True,False,True,Regular,True,False
Kiambu,19.05536742089906,Primary,Male,Widowed,3.092504417609182,"['Small Business', 'Remittance']",Self-employed,5886.829010222527,0.7211543184574198,2.643082844445441,0.4518513327518546,5.545630086454023,Kale,0.5166981599423727,Kiambu_Z2,95.67657849947452,0.1310420163072904,False,False,True,Regular,False,True
Kitale,22.45599161676332,Primary,Male,Widowed,4.766373922381146,"['Livestock', 'None']",Self-employed,1103.2450937390772,0.8822585972492341,4.796364038873903,0.2492029847675676,24.327533753676484,Beans,0.5535525212979918,Kitale_Z2,178.96277019781795,0.5492953246500631,False,True,True,Irregular,False,False
Embu,19.20794063098297,Primary,Female,Widowed,4.839330100349893,"['Livestock', 'Remittance']",Self-employed,2829.2323671757795,0.9619867370368722,2.566353377627385,0.1960614121398584,18.37902432731264,Beans,0.8484873141354774,Kiambu_Z2,130.58364964519745,0.8007493885798463,True,True,False,Regular,True,False
Kiambu,22.20755666686697,Primary,Male,Widowed,2.7037768511847364,"['None', 'Small Business']",Full-time,7332.806648066949,0.8140772631746752,2.363176034178467,0.2622480940877905,16.700642965185377,Sorghum,0.9303133073343556,Kitale_Z3,402.9237292375544,0.549508616229262,False,True,True,Regular,True,True
Kitale,42.44739417272636,Secondary,Female,Widowed,5.888306632690843,"['None', 'Remittance']",Full-time,2006.898195210275,0.660617602506269,1.4889550013479282,0.2024649353750076,3.4198986018871285,Beans,0.6848680105608935,Kisumu_Z2,143.85012239789666,0.9429957707233368,False,False,True,Regular,False,True
Kitale,19.73516369536677,Secondary,Female,Married,3.2025185740519104,"['Small Business', 'Remittance']",Unemployed,3015.3810748071983,0.9091497056900584,4.127762302499148,0.5776878097989493,16.018457945263012,Maize,0.534176427561894,Narok_Z1,289.5783667260517,1.0027655666568644,True,False,False,Irregular,True,True
Kitale,58.49829260268485,Secondary,Male,Single,6.119120731502586,"['None', 'Remittance']",Casual,11224.444002349672,0.9208727694239618,3.638984775614956,0.389693482587937,1.488657507337931,Maize,0.6161347744961483,Kitale_Z2,101.13315038126797,0.4751002970535807,False,False,False,Regular,False,False
